2019,01INTERACTIVE INC,1,0,1,0,CA,CITY OF INDUSTRY,91745
2019,0956588 BC LTD DBA PROCOGIA,0,1,0,1,WA,BELLEVUE,98006
2019,1 800 CONTACTS INC,1,0,0,0,UT,DRAPER,84020
2019,1 HOTEL SOUTH BEACH INC,0,0,1,0,FL,MIAMI BEACH,33139
2019,1 WORLD ED INC,1,0,0,0,CA,LOS ANGELES,90056
2019,1-800-FLOWERS.COM INC,0,0,4,0,NY,CARLE PLACE,11514
2019,1-800-FLOWERS.COM INC,0,1,1,0,NY,CARLE PLACE,11514
2019,1-9 TECHNOLOGIES INC,0,1,3,1,MD,ELKRIDGE,21075
2019,101 THERAPY STAFFING INC,1,0,0,0,CA,SAN JOSE,95113
2019,101 THERAPY STAFFING INC,5,1,0,1,CA,SAN JOSE,95113
2019,1010DATA,4,1,6,0,NY,NEW YORK,10017
2019,1020 INC DBA PLACECAST,0,1,0,0,CA,SAN FRANCISCO,94105
2019,106 VERNAL ST LLC,0,0,1,0,MA,WOBURN,1801
2019,108 INFO SYSTEM LLC,0,1,0,0,VA,LEESBURG,20176
2019,108 INFO SYSTEM LLC,0,2,0,0,VA,RESTON,20190
2019,10BITS LLC,2,2,0,0,TX,IRVING,75063
2019,10X GENOMICS INC,7,0,11,0,CA,PLEASANTON,94566
2019,10X GENOMICS INC,0,0,1,0,CA,PLEASANTON,94588
2019,10XTS INC,0,0,1,1,OH,EATON,45320
2019,11 HEALTH AND TECHNOLOGIES INC,1,0,0,0,CA,TUSTIN,92780
2019,11-7 RECORDING CORP,1,0,0,0,NY,NEW YORK,10010
2019,110 HOLDINGS LLC,2,0,0,0,WA,BELLEVUE,98005
2019,1100 ARCHITECT PC,0,0,1,0,NY,NEW YORK,10018
2019,11100 BILLINGSLEY ROAD LLC,0,0,1,0,PA,KING OF PRUSSIA,19406
2019,1199 NATL BENEFIT FUND FOR HLTH,0,0,1,0,NY,NEW YORK,10036
2019,12 SIGMA TECHNOLOGIES,1,0,0,0,CA,SAN DIEGO,92130
2019,121 INFLIGHT CATERING LLC,0,1,0,0,NY,INWOOD,11096
2019,1229 LLC,1,0,0,0,NY,NEW YORK,10011
2019,128 TECHNOLOGY INC,2,0,2,0,MA,BURLINGTON,1803
2019,12TH WONDER LLC,5,0,3,0,CA,DUBLIN,94568
2019,13 RATTLES INC,0,0,1,0,NY,NEW YORK,10013
2019,1325 FIFTH AVE DRUGS INC DBA OCEAN,0,1,0,0,NY,BROOKLYN,11224
2019,1385 WASHINGTON AVE PROPERTY ASSOC,0,0,1,0,NY,NEW YORK,10005
2019,14 W ADMINISTRATIVE SERVICES LLC,2,0,4,0,MD,BALTIMORE,21201
2019,154 FOX AND JANE INC DBA FOX & JAN,1,0,0,0,NY,NEW YORK,10013
2019,159 SOLUTIONS INC,1,0,0,0,CA,SOUTH SAN FRANCISCO,94080
2019,161 ST PHARMA INC,0,0,1,0,NY,BRONX,10451
2019,1661 INC D/B/A GOAT,1,0,0,0,CA,LOS ANGELES,90016
2019,1787 FINANCIAL CORPORATION INC,1,1,0,0,VA,MC LEAN,22102
2019,18 8 SOLUTIONS INC,0,1,0,0,MN,WOODBURY,55125
2019,1800ADMIN LLC,0,0,1,0,VA,ASHBURN,20148
2019,1819 LLC,0,0,1,0,PA,PHILADELPHIA,19103
2019,1872 CONSULTING LLC,0,0,0,1,IL,CHICAGO,60654
2019,1888 MILLS LLC,0,1,0,0,GA,GRIFFIN,30224
2019,18BIRDIES LLC,1,0,1,0,CA,OAKLAND,94612
2019,1904LABS INC,0,0,2,0,MO,CHESTERFIELD,63017
2019,1960 PHYSICIAN ASSOCIATES,1,0,0,0,TX,HOUSTON,77065
2019,1A AUTO INC,1,0,0,0,MA,WESTFORD,1886
2019,1AND8 INC DBA MUSEUM OF ICE CREAM,1,0,0,0,CA,SAN FRANCISCO,94108
2019,1DEBIT INC DBA CHIME,1,0,11,0,CA,SAN FRANCISCO,94108
2019,1LIFE HEALTHCARE INC,1,0,2,0,CA,SAN FRANCISCO,94104
